date,open,high,low,close,volume
2025-03-25,46.62,47.14,42.25,42.78,754422
2025-03-26,43.2,44.4,42.46,43.24,500847
2025-03-27,43.39,43.89,41.11,41.41,474210
2025-03-28,41.2,42.2,40.75,40.76,333333
2025-03-31,40.1,41.82,39.51,41.42,540492
2025-04-01,41.66,41.77,40.28,40.41,378790
2025-04-02,40.17,41.35,40.02,40.73,278153
2025-04-03,40.33,40.88,39.2,39.64,316408
2025-04-07,37.15,37.6,31.71,31.71,585583
2025-04-08,33.0,34.0,31.92,33.5,563786
2025-04-09,33.33,35.64,30.93,34.97,605594
2025-04-10,35.68,37.12,34.98,35.59,570829
2025-04-11,35.37,36.27,35.1,35.73,388795
2025-04-14,36.35,36.87,35.68,36.01,314997
2025-04-15,36.2,37.1,35.33,35.93,359884
2025-04-16,35.9,36.09,34.05,34.52,316570
2025-04-17,34.74,35.86,34.5,34.65,305245
2025-04-18,34.9,36.12,34.42,34.92,312248
2025-04-21,34.52,36.96,34.25,36.28,522323
2025-04-22,36.27,36.38,34.8,34.8,378514
2025-04-23,35.2,37.95,35.0,36.08,637492
2025-04-24,35.98,36.24,34.02,34.25,459550
2025-04-25,35.29,38.5,35.08,36.11,892180
2025-04-28,37.73,38.98,35.86,37.5,948809
2025-04-29,38.0,38.99,36.6,38.49,827179
2025-04-30,38.8,40.35,38.36,40.06,796555
2025-05-06,39.13,41.15,38.8,41.0,804079
2025-05-07,41.77,41.79,39.0,39.99,669519
2025-05-08,39.35,39.88,39.05,39.26,389646
2025-05-09,39.0,39.15,37.89,38.11,353056
2025-05-12,38.49,39.04,38.02,39.01,326296
2025-05-13,39.3,39.69,38.16,38.22,353826
2025-05-14,38.15,39.8,38.08,39.22,447249
2025-05-15,39.6,41.38,38.57,39.28,769452
2025-05-16,37.99,41.32,37.01,40.93,821724
2025-05-19,39.96,40.02,38.65,39.28,477493
2025-05-20,38.9,40.1,38.51,39.27,376191
2025-05-21,38.7,40.3,38.58,39.44,378958
2025-05-22,39.0,39.66,38.33,38.5,313087
2025-05-23,38.14,38.53,36.27,36.41,400191
2025-05-26,36.1,36.88,35.6,36.65,282961
2025-05-27,36.63,36.63,35.68,35.86,223050
2025-05-28,35.86,36.19,34.85,35.05,253119
2025-05-29,35.8,36.13,35.24,35.72,296110
2025-05-30,35.3,35.47,34.22,34.45,295582
2025-06-03,33.57,34.54,33.57,33.98,183168
2025-06-04,34.07,34.61,33.75,34.25,180555
2025-06-05,34.25,35.98,34.0,35.57,443945
2025-06-06,35.48,39.0,35.48,37.39,650044
2025-06-09,36.8,37.73,36.4,37.12,406367
2025-06-10,37.12,37.43,34.96,35.76,390321
2025-06-11,35.71,35.96,35.24,35.5,214886
2025-06-12,35.29,35.69,34.98,35.13,193054
2025-06-13,34.91,35.18,33.82,34.03,238828
2025-06-16,33.8,35.5,33.8,34.91,245028
2025-06-17,34.8,35.03,34.25,34.48,175866
2025-06-18,34.43,34.66,33.87,34.32,156337
2025-06-19,34.17,34.64,33.23,33.32,210995
2025-06-20,33.23,33.49,32.52,32.59,167105
2025-06-23,32.14,32.98,32.08,32.95,132203
2025-06-24,33.2,34.45,32.96,34.05,246143
2025-06-25,34.05,35.32,33.79,35.08,340996
2025-06-26,34.85,35.69,34.45,34.48,332180
2025-06-27,34.62,35.71,34.27,34.69,275646
2025-06-30,34.5,35.09,34.32,34.94,184576
2025-07-01,34.94,34.94,34.19,34.45,172483
2025-07-02,34.37,34.39,33.28,33.52,189724
2025-07-03,33.4,33.89,33.25,33.53,127488
2025-07-04,33.53,34.07,33.24,33.34,196001
2025-07-07,32.94,33.45,32.84,33.2,135239
2025-07-08,33.1,35.16,33.01,34.83,356446
2025-07-09,34.61,34.85,34.13,34.27,235770
2025-07-10,34.25,34.32,33.7,34.08,151850
2025-07-11,34.08,34.91,33.45,34.69,286853
2025-07-14,34.69,36.4,34.21,36.16,540625
2025-07-15,35.82,37.66,35.66,36.96,649306
2025-07-16,36.6,37.4,36.12,36.24,422704
2025-07-17,35.81,37.02,35.5,36.37,372408
2025-07-18,36.42,37.7,36.25,36.84,426603
2025-07-21,36.28,37.15,36.27,36.68,277507
2025-07-22,36.37,36.79,35.6,35.82,284701
2025-07-23,35.55,37.43,35.22,36.25,396694
2025-07-24,36.32,38.23,36.25,37.79,545899
2025-07-25,38.37,38.68,37.25,38.22,510244
2025-07-28,37.5,37.62,36.02,36.3,446184
2025-07-29,36.16,36.5,35.6,36.15,254353
2025-07-30,36.16,36.42,35.48,35.49,248841
2025-07-31,35.51,37.0,35.5,35.93,386405
2025-08-01,36.45,37.99,34.76,37.59,702613
2025-08-04,36.5,37.33,36.22,37.11,384030
2025-08-05,37.0,37.76,36.36,37.71,406338
2025-08-06,37.48,38.38,37.23,38.13,495452
2025-08-07,38.0,38.97,37.58,38.62,504590
2025-08-08,38.22,38.25,36.99,37.05,401692
2025-08-11,36.74,38.25,36.68,37.68,322306
2025-08-12,37.41,42.48,37.13,40.88,999785
2025-08-13,40.9,49.02,40.9,44.01,1461271
2025-08-14,44.0,44.71,41.81,41.82,915700
2025-08-15,41.83,44.49,41.83,43.78,724305
2025-08-18,43.07,45.86,43.07,44.12,791602
2025-08-19,43.58,44.95,42.82,42.84,622553
2025-08-20,42.53,43.63,41.15,42.23,513491
2025-08-21,42.06,48.0,41.68,47.98,891254
2025-08-22,47.0,52.0,45.89,49.1,1335226
2025-08-25,47.45,48.83,47.23,47.62,814849
2025-08-26,47.17,49.95,46.78,48.49,749490
2025-08-27,49.2,49.2,46.05,46.15,658840
2025-08-28,46.1,47.2,43.61,45.1,563205
2025-08-29,45.0,45.5,44.08,44.23,361497
2025-09-01,44.65,45.5,44.19,44.41,368542
2025-09-02,44.01,44.26,41.6,41.97,419691
2025-09-03,42.0,43.3,41.41,41.59,313483
2025-09-04,41.39,41.92,38.78,39.57,360459
2025-09-05,40.65,40.99,39.88,40.85,286320
2025-09-08,40.23,41.36,40.0,41.04,248000
2025-09-09,41.0,43.99,39.83,43.24,635907
2025-09-10,42.48,43.88,42.03,42.81,389865
2025-09-11,43.37,44.65,42.5,43.62,450874
2025-09-12,43.62,44.49,43.22,43.62,359040
2025-09-15,43.03,43.83,42.1,42.4,323606
2025-09-16,42.1,42.87,42.1,42.51,205373
2025-09-17,42.51,42.58,41.55,41.57,279254
2025-09-18,41.92,43.26,40.9,41.65,373925
2025-09-19,41.21,42.25,40.71,40.9,257752
2025-09-22,41.26,42.86,40.9,42.7,328736
2025-09-23,42.5,42.7,40.08,41.04,300485
2025-09-24,40.78,42.98,40.5,42.67,404682
2025-09-25,42.4,43.92,42.24,43.02,447374
2025-09-26,43.89,44.69,42.59,43.17,472326
2025-09-29,42.8,44.5,41.8,44.23,460235
2025-09-30,44.59,45.23,43.45,43.48,507250
2025-10-09,42.0,42.28,40.86,41.2,431348
2025-10-10,40.8,40.94,38.57,38.75,352919
2025-10-13,36.5,37.95,36.48,37.7,202607
2025-10-14,38.0,38.38,36.74,36.77,177835
2025-10-15,36.56,37.52,36.51,37.47,129903
2025-10-16,37.12,38.88,36.98,38.31,228293
2025-10-17,37.93,38.19,36.51,36.51,164186
2025-10-20,36.9,37.1,35.72,35.74,149207
2025-10-21,36.4,37.24,36.1,36.63,173166
2025-10-22,36.09,36.18,34.91,35.34,231768
2025-10-23,34.91,35.28,34.03,34.9,168171
2025-10-24,35.12,35.5,34.89,35.26,143856
2025-10-27,35.42,36.48,35.42,36.23,220401
2025-10-28,35.98,36.68,35.71,35.86,173798
2025-10-29,35.86,36.38,35.66,36.15,140560
2025-10-30,35.79,36.63,35.32,35.7,195500
2025-10-31,35.45,37.15,35.39,36.66,253561
2025-11-03,36.61,37.43,36.16,37.34,218861
2025-11-04,37.08,37.42,36.44,36.86,144671
2025-11-05,36.25,37.1,36.15,36.82,126676
2025-11-06,36.91,36.96,35.95,36.44,140893
2025-11-07,36.38,36.38,35.4,35.4,156057
2025-11-10,35.63,36.09,35.33,36.0,137036
2025-11-11,35.26,38.8,34.58,37.16,532163
